image_path,class_label,attributes,caption,split,instance_id
images/team9_calculator_06_b.jpg,stationery_calculator,color:white;material:plastic;pattern:unknown,a black plastic calculator with white buttons and a metal border.,train,team9_calculator_06_2
images/team9_calculator_06_c.jpg,stationery_calculator,color:white;material:plastic;pattern:unknown,a white and black plastic solar calculator.,val,team9_calculator_06_3
images/team9_calculator_06_d.jpg,stationery_calculator,color:white;material:plastic;pattern:unknown,a white plastic calculator in its clear packaging.,train,team9_calculator_06_4
images/team9_calculator_06_e.jpg,stationery_calculator,color:white;material:plastic;pattern:unknown,the back of a white plastic calculator.,train,team9_calculator_06_5
images/team9_calculator_07_a.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,a white plastic calculator with round pastel buttons.,val,team9_calculator_07_1
images/team9_calculator_07_b.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,a white plastic calculator with round pastel keys.,train,team9_calculator_07_2
images/team9_calculator_07_c.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,a white plastic calculator with round pastel keys.,val,team9_calculator_07_3
images/team9_calculator_07_d.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,a white plastic calculator with colorful round keys.,train,team9_calculator_07_4
images/team9_calculator_07_e.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,a white plastic calculator with colorful pastel keys.,val,team9_calculator_07_5
images/team9_calculator_08_a.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a dark blue plastic calculator with gray buttons.,train,team9_calculator_08_1
images/team9_calculator_08_b.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a dark gray plastic calculator with blue buttons.,train,team9_calculator_08_2
images/team9_calculator_08_c.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a dark blue plastic calculator with gray buttons.,train,team9_calculator_08_3
images/team9_calculator_09_a.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,a pink plastic calculator with coral buttons.,val,team9_calculator_09_1
images/team9_calculator_09_b.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,a pink plastic calculator with coral buttons.,train,team9_calculator_09_2
images/team9_calculator_09_c.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,a pink plastic calculator with round keys.,train,team9_calculator_09_3
images/team9_calculator_10_a.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,a yellow plastic calculator with colorful round keys.,train,team9_calculator_10_1
images/team9_calculator_10_b.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,a hand holding a yellow plastic calculator with colorful buttons.,train,team9_calculator_10_2
images/team9_calculator_10_c.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,pastel plastic calculators with colorful round keys.,val,team9_calculator_10_3
images/team9_calculator_10_d.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,a cream-colored plastic calculator with round pastel buttons.,train,team9_calculator_10_4
images/team9_calculator_10_e.jpg,stationery_calculator,color:unknown;material:plastic;pattern:unknown,a yellow plastic calculator with colorful round keys.,train,team9_calculator_10_5
images/team9_calculator_11_a.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a dark plastic calculator with gray and orange buttons.,train,team9_calculator_11_1
images/team9_calculator_11_b.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a black plastic calculator with orange and gray buttons.,val,team9_calculator_11_2
images/team9_calculator_11_c.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a dark gray plastic calculator with an orange button.,train,team9_calculator_11_3
images/team9_calculator_11_d.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,the bottom of a black plastic device.,train,team9_calculator_11_4
images/team9_calculator_12_a.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a black plastic calculator with a green writing pad and pen.,val,team9_calculator_12_1
images/team9_calculator_12_b.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a person holding a black plastic calculator and writing tablet.,train,team9_calculator_12_2
images/team9_calculator_12_c.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a black plastic calculator.,train,team9_calculator_12_3
images/team9_calculator_12_d.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,the bottom of a black plastic device.,train,team9_calculator_12_4
images/team9_calculator_13_a.jpg,stationery_calculator,color:white;material:plastic;pattern:unknown,a white plastic calculator with teal keys.,train,team9_calculator_13_1
images/team9_calculator_13_b.jpg,stationery_calculator,color:white;material:plastic;pattern:unknown,a white plastic calculator with teal buttons.,train,team9_calculator_13_2
images/team9_calculator_13_c.jpg,stationery_calculator,color:white;material:plastic;pattern:unknown,a white plastic calculator with teal keys on a cracked surface.,train,team9_calculator_13_3
images/team9_calculator_14_a.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a black plastic calculator with a white border.,train,team9_calculator_14_1
images/team9_calculator_14_b.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a black plastic calculator with white keys.,train,team9_calculator_14_2
images/team9_calculator_14_c.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a black plastic calculator with metal details on a wood surface.,train,team9_calculator_14_3
images/team9_calculator_14_d.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a black plastic calculator in its white case.,train,team9_calculator_14_4
images/team9_calculator_14_e.jpg,stationery_calculator,color:black;material:plastic;pattern:unknown,a hand holding a black calculator in a white case.,val,team9_calculator_14_5
images/team9_cup_01_a.jpg,tableware_mug,color:black;material:plastic;pattern:unknown,a dark ceramic mug being filled with coffee.,train,team9_cup_01_1
images/team9_cup_01_b.jpg,tableware_mug,color:black;material:plastic;pattern:unknown,a dark ceramic mug.,train,team9_cup_01_2
images/team9_cup_01_c.jpg,tableware_mug,color:black;material:plastic;pattern:unknown,a dark mug with coffee on a wood surface.,train,team9_cup_01_3
images/team9_cup_01_d.jpg,tableware_mug,color:black;material:plastic;pattern:unknown,a dark ceramic mug with coffee and beans.,val,team9_cup_01_4
images/team9_cup_01_e.jpg,tableware_mug,color:black;material:plastic;pattern:unknown,hands holding a dark ceramic mug.,train,team9_cup_01_5
images/team9_cup_02_a.jpg,tableware_mug,color:green;material:glass;pattern:unknown,a green cup held up outside.,train,team9_cup_02_1
images/team9_cup_02_b.jpg,tableware_mug,color:green;material:glass;pattern:unknown,a speckled dark green pot.,train,team9_cup_02_2
images/team9_cup_02_c.jpg,tableware_mug,color:green;material:glass;pattern:unknown,a wood stirrer in a dark drink inside a green cup.,val,team9_cup_02_3
images/team9_cup_02_d.jpg,tableware_mug,color:green;material:glass;pattern:unknown,a speckled green cup of tea next to a laptop.,train,team9_cup_02_4
images/team9_cup_03_a.jpg,tableware_mug,color:white;material:metal;pattern:unknown,a white mug that says 'blessed' on a black book.,val,team9_cup_03_1
images/team9_cup_03_b.jpg,tableware_mug,color:white;material:metal;pattern:unknown,a white mug with a gray rim that says 'blessed'.,train,team9_cup_03_2
images/team9_cup_03_c.jpg,tableware_mug,color:white;material:metal;pattern:unknown,a white mug with a silver rim on a log.,train,team9_cup_03_3
images/team9_cup_03_d.jpg,tableware_mug,color:white;material:metal;pattern:unknown,a white mug with a silver rim.,train,team9_cup_03_4
images/team9_cup_03_e.jpg,tableware_mug,color:white;material:metal;pattern:unknown,a white mug that says 'blessed' on a dark surface.,train,team9_cup_03_5
images/team9_cup_04_a.jpg,tableware_mug,color:green;material:glass;pattern:unknown,a dark green ceramic mug.,val,team9_cup_04_1
images/team9_cup_04_b.jpg,tableware_mug,color:green;material:glass;pattern:unknown,a dark green ceramic mug with an off-white bottom.,train,team9_cup_04_2
images/team9_cup_04_c.jpg,tableware_mug,color:green;material:glass;pattern:unknown,"a dark green ceramic mug, showing the empty inside.",train,team9_cup_04_3
images/team9_cup_04_d.jpg,tableware_mug,color:green;material:glass;pattern:unknown,a dark green ceramic mug.,train,team9_cup_04_4
images/team9_cup_05_a.jpg,tableware_mug,color:green;material:glass;pattern:unknown,a pale green ceramic mug.,train,team9_cup_05_1
images/team9_cup_05_b.jpg,tableware_mug,color:green;material:glass;pattern:unknown,a speckled light green ceramic mug on a wood table.,train,team9_cup_05_2
images/team9_cup_05_c.jpg,tableware_mug,color:green;material:glass;pattern:unknown,a hand stirring coffee in a green mug.,train,team9_cup_05_3
images/team9_cup_05_d.jpg,tableware_mug,color:green;material:glass;pattern:unknown,a speckled light green ceramic mug.,train,team9_cup_05_4
images/team9_cup_06_a.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a cream-colored ceramic mug with blue heart and flower designs.,train,team9_cup_06_1
images/team9_cup_06_b.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a white ceramic mug with blue hearts and flowers.,train,team9_cup_06_2
images/team9_cup_06_c.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a cream-colored ceramic mug with dark blue designs.,train,team9_cup_06_3
images/team9_cup_06_d.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a cream-colored ceramic mug with blue hearts and stripes.,train,team9_cup_06_4
images/team9_cup_07_a.jpg,tableware_mug,color:transparent;material:glass;pattern:unknown,a clear glass mug with a drink in it.,val,team9_cup_07_1
images/team9_cup_07_b.jpg,tableware_mug,color:transparent;material:glass;pattern:unknown,a hand holding a clear glass mug of tea.,train,team9_cup_07_2
images/team9_cup_07_c.jpg,tableware_mug,color:transparent;material:glass;pattern:unknown,hot tea in a clear glass mug outdoors.,train,team9_cup_07_3
images/team9_cup_07_d.jpg,tableware_mug,color:transparent;material:glass;pattern:unknown,coffee in a clear glass cup.,val,team9_cup_07_4
images/team9_cup_07_e.jpg,tableware_mug,color:transparent;material:glass;pattern:unknown,an empty clear glass mug.,train,team9_cup_07_5
images/team9_cup_08_a.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a cream-colored mug with a bird and flower design.,train,team9_cup_08_1
images/team9_cup_08_b.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a white mug with a bird and flower design.,train,team9_cup_08_2
images/team9_cup_08_c.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a cream-colored mug with a bird and orange flowers.,train,team9_cup_08_3
images/team9_cup_08_d.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a white mug with a bird and flower drawing.,train,team9_cup_08_4
images/team9_cup_09_a.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a white mug with pink and gray flowers.,train,team9_cup_09_1
images/team9_cup_09_b.jpg,tableware_mug,color:white;material:glass;pattern:unknown,the bottom of a white mug.,val,team9_cup_09_2
images/team9_cup_09_c.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a white cup with a pink flower and gray leaves.,train,team9_cup_09_3
images/team9_cup_09_d.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a white cup with bright pink flowers.,val,team9_cup_09_4
images/team9_cup_09_e.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a white mug with a pink and gray flower design.,val,team9_cup_09_5
images/team9_cup_10_a.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a white and gold mug with a cracked pattern.,val,team9_cup_10_1
images/team9_cup_10_b.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a shiny gold and white mug with a cracked pattern.,train,team9_cup_10_2
images/team9_cup_10_c.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a white cup with a gold rim and cracked pattern.,train,team9_cup_10_3
images/team9_cup_10_d.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a white mug with a gold cracked pattern.,train,team9_cup_10_4
images/team9_cup_10_e.jpg,tableware_mug,color:white;material:glass;pattern:unknown,a white mug with a gold handle and cracked pattern.,train,team9_cup_10_5
